GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021300713,327,2544,LeBron James,1610612748,Miami Heat,3,11,12,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-138,20,1,0,20140203,MIA,DET
Shot Chart Detail,0021300713,330,2544,LeBron James,1610612748,Miami Heat,3,10,58,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,100,60,1,0,20140203,MIA,DET
Shot Chart Detail,0021300713,352,2544,LeBron James,1610612748,Miami Heat,3,9,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,1,1,1,20140203,MIA,DET
Shot Chart Detail,0021300713,375,2544,LeBron James,1610612748,Miami Heat,3,7,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,30,1,1,20140203,MIA,DET
Shot Chart Detail,0021300713,424,2544,LeBron James,1610612748,Miami Heat,3,3,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-81,184,1,0,20140203,MIA,DET
Shot Chart Detail,0021300713,436,2544,LeBron James,1610612748,Miami Heat,3,2,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-196,138,1,0,20140203,MIA,DET
Shot Chart Detail,0021300713,442,2544,LeBron James,1610612748,Miami Heat,3,1,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,168,126,1,1,20140203,MIA,DET
Shot Chart Detail,0021300713,511,2544,LeBron James,1610612748,Miami Heat,4,6,4,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,19,1,0,20140203,MIA,DET
Shot Chart Detail,0021300713,552,2544,LeBron James,1610612748,Miami Heat,4,1,49,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,67,107,1,1,20140203,MIA,DET
Shot Chart Detail,0021300713,554,2544,LeBron James,1610612748,Miami Heat,4,1,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,45,149,1,0,20140203,MIA,DET
Shot Chart Detail,0021300713,569,2544,LeBron James,1610612748,Miami Heat,4,0,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,130,173,1,0,20140203,MIA,DET
Shot Chart Detail,0021300736,19,2544,LeBron James,1610612748,Miami Heat,1,9,26,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,22,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,31,2544,LeBron James,1610612748,Miami Heat,1,7,37,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,22,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,53,2544,LeBron James,1610612748,Miami Heat,1,4,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,82,2544,LeBron James,1610612748,Miami Heat,1,1,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,84,242,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,85,2544,LeBron James,1610612748,Miami Heat,1,0,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-123,157,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,188,2544,LeBron James,1610612748,Miami Heat,2,6,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,15,34,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,196,2544,LeBron James,1610612748,Miami Heat,2,4,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,17,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,198,2544,LeBron James,1610612748,Miami Heat,2,4,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,17,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,218,2544,LeBron James,1610612748,Miami Heat,2,3,19,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,37,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,239,2544,LeBron James,1610612748,Miami Heat,2,1,34,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-245,6,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,262,2544,LeBron James,1610612748,Miami Heat,2,0,15,Missed Shot,Turnaround Fadeaway shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,119,276,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,280,2544,LeBron James,1610612748,Miami Heat,3,11,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-120,228,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,289,2544,LeBron James,1610612748,Miami Heat,3,10,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-16,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,296,2544,LeBron James,1610612748,Miami Heat,3,9,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,15,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,350,2544,LeBron James,1610612748,Miami Heat,3,3,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,19,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,384,2544,LeBron James,1610612748,Miami Heat,3,1,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-16,42,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,400,2544,LeBron James,1610612748,Miami Heat,3,1,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,9,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,408,2544,LeBron James,1610612748,Miami Heat,3,0,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,23,276,1,0,20140205,LAC,MIA
Shot Chart Detail,0021300736,525,2544,LeBron James,1610612748,Miami Heat,4,4,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,67,254,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300736,534,2544,LeBron James,1610612748,Miami Heat,4,3,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,14,1,1,20140205,LAC,MIA
Shot Chart Detail,0021300755,9,2544,LeBron James,1610612748,Miami Heat,1,10,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-198,1,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,23,2544,LeBron James,1610612748,Miami Heat,1,8,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,254,1,1,20140208,UTA,MIA
Shot Chart Detail,0021300755,60,2544,LeBron James,1610612748,Miami Heat,1,4,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,122,220,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,79,2544,LeBron James,1610612748,Miami Heat,1,1,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-108,200,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,87,2544,LeBron James,1610612748,Miami Heat,1,0,23,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-48,14,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,145,2544,LeBron James,1610612748,Miami Heat,2,6,46,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,48,17,1,1,20140208,UTA,MIA
Shot Chart Detail,0021300755,198,2544,LeBron James,1610612748,Miami Heat,2,1,50,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20140208,UTA,MIA
Shot Chart Detail,0021300755,224,2544,LeBron James,1610612748,Miami Heat,3,11,14,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,12,1,1,20140208,UTA,MIA
Shot Chart Detail,0021300755,243,2544,LeBron James,1610612748,Miami Heat,3,8,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-183,175,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,277,2544,LeBron James,1610612748,Miami Heat,3,4,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,62,247,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,293,2544,LeBron James,1610612748,Miami Heat,3,3,8,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,135,121,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,384,2544,LeBron James,1610612748,Miami Heat,4,5,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-210,134,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300755,460,2544,LeBron James,1610612748,Miami Heat,4,0,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,4,242,1,0,20140208,UTA,MIA
Shot Chart Detail,0021300774,13,2544,LeBron James,1610612748,Miami Heat,1,10,25,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,12,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,16,2544,LeBron James,1610612748,Miami Heat,1,10,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,126,2544,LeBron James,1610612748,Miami Heat,1,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-2,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,189,2544,LeBron James,1610612748,Miami Heat,2,6,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,198,2544,LeBron James,1610612748,Miami Heat,2,6,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,3,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,208,2544,LeBron James,1610612748,Miami Heat,2,5,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,3,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,223,2544,LeBron James,1610612748,Miami Heat,2,4,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,140,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,227,2544,LeBron James,1610612748,Miami Heat,2,3,32,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-5,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,276,2544,LeBron James,1610612748,Miami Heat,3,11,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,198,149,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,281,2544,LeBron James,1610612748,Miami Heat,3,10,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-62,244,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,296,2544,LeBron James,1610612748,Miami Heat,3,8,10,Made Shot,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-64,26,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,303,2544,LeBron James,1610612748,Miami Heat,3,6,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,1,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,308,2544,LeBron James,1610612748,Miami Heat,3,6,40,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,1,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,332,2544,LeBron James,1610612748,Miami Heat,3,4,16,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,12,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,349,2544,LeBron James,1610612748,Miami Heat,3,1,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-177,45,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,376,2544,LeBron James,1610612748,Miami Heat,4,11,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-226,116,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,420,2544,LeBron James,1610612748,Miami Heat,4,5,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,78,137,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,433,2544,LeBron James,1610612748,Miami Heat,4,5,2,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,9,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,436,2544,LeBron James,1610612748,Miami Heat,4,4,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,6,280,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,472,2544,LeBron James,1610612748,Miami Heat,4,2,5,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-177,23,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300774,474,2544,LeBron James,1610612748,Miami Heat,4,1,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,222,1,0,20140211,PHX,MIA
Shot Chart Detail,0021300774,477,2544,LeBron James,1610612748,Miami Heat,4,1,13,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-3,1,1,20140211,PHX,MIA
Shot Chart Detail,0021300788,12,2544,LeBron James,1610612748,Miami Heat,1,9,42,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,31,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,21,2544,LeBron James,1610612748,Miami Heat,1,8,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,228,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,44,2544,LeBron James,1610612748,Miami Heat,1,6,51,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,82,2544,LeBron James,1610612748,Miami Heat,1,3,40,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,94,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,86,2544,LeBron James,1610612748,Miami Heat,1,3,1,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-24,26,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,89,2544,LeBron James,1610612748,Miami Heat,1,2,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-149,15,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,120,2544,LeBron James,1610612748,Miami Heat,1,0,1,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,4,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,186,2544,LeBron James,1610612748,Miami Heat,2,5,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,9,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,217,2544,LeBron James,1610612748,Miami Heat,2,3,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,224,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,240,2544,LeBron James,1610612748,Miami Heat,2,1,11,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,108,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,250,2544,LeBron James,1610612748,Miami Heat,2,0,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,7,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,264,2544,LeBron James,1610612748,Miami Heat,3,11,3,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-3,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,277,2544,LeBron James,1610612748,Miami Heat,3,9,23,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,7,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,283,2544,LeBron James,1610612748,Miami Heat,3,9,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,15,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,303,2544,LeBron James,1610612748,Miami Heat,3,6,47,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,146,39,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,351,2544,LeBron James,1610612748,Miami Heat,3,2,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-134,236,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,372,2544,LeBron James,1610612748,Miami Heat,3,0,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,25,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,404,2544,LeBron James,1610612748,Miami Heat,4,9,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,15,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,417,2544,LeBron James,1610612748,Miami Heat,4,8,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-46,67,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,429,2544,LeBron James,1610612748,Miami Heat,4,7,6,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-133,108,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,445,2544,LeBron James,1610612748,Miami Heat,4,4,59,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-152,36,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,448,2544,LeBron James,1610612748,Miami Heat,4,4,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,44,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,450,2544,LeBron James,1610612748,Miami Heat,4,4,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-60,37,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,460,2544,LeBron James,1610612748,Miami Heat,4,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-171,246,1,0,20140212,GSW,MIA
Shot Chart Detail,0021300788,480,2544,LeBron James,1610612748,Miami Heat,4,0,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-149,201,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300788,494,2544,LeBron James,1610612748,Miami Heat,4,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-188,200,1,1,20140212,GSW,MIA
Shot Chart Detail,0021300798,21,2544,LeBron James,1610612748,Miami Heat,1,8,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,143,201,1,0,20140218,DAL,MIA
Shot Chart Detail,0021300798,40,2544,LeBron James,1610612748,Miami Heat,1,6,59,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,42,2544,LeBron James,1610612748,Miami Heat,1,6,28,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-24,58,1,0,20140218,DAL,MIA
Shot Chart Detail,0021300798,53,2544,LeBron James,1610612748,Miami Heat,1,5,10,Made Shot,Running Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,69,2544,LeBron James,1610612748,Miami Heat,1,3,57,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-68,37,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,81,2544,LeBron James,1610612748,Miami Heat,1,2,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-134,148,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,85,2544,LeBron James,1610612748,Miami Heat,1,2,18,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-35,41,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,177,2544,LeBron James,1610612748,Miami Heat,2,5,52,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,4,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,222,2544,LeBron James,1610612748,Miami Heat,2,2,45,Made Shot,Driving Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,141,20,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,231,2544,LeBron James,1610612748,Miami Heat,2,2,15,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-95,208,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,247,2544,LeBron James,1610612748,Miami Heat,2,0,52,Missed Shot,Driving Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,106,26,1,0,20140218,DAL,MIA
Shot Chart Detail,0021300798,299,2544,LeBron James,1610612748,Miami Heat,3,9,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,102,190,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,312,2544,LeBron James,1610612748,Miami Heat,3,8,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,37,217,1,0,20140218,DAL,MIA
Shot Chart Detail,0021300798,347,2544,LeBron James,1610612748,Miami Heat,3,5,7,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,0,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,365,2544,LeBron James,1610612748,Miami Heat,3,3,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-198,148,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,373,2544,LeBron James,1610612748,Miami Heat,3,2,40,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,119,1,0,20140218,DAL,MIA
Shot Chart Detail,0021300798,394,2544,LeBron James,1610612748,Miami Heat,3,0,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,219,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,464,2544,LeBron James,1610612748,Miami Heat,4,7,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-123,208,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,467,2544,LeBron James,1610612748,Miami Heat,4,6,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,92,227,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,470,2544,LeBron James,1610612748,Miami Heat,4,6,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,95,247,1,0,20140218,DAL,MIA
Shot Chart Detail,0021300798,475,2544,LeBron James,1610612748,Miami Heat,4,5,55,Made Shot,Running Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20140218,DAL,MIA
Shot Chart Detail,0021300798,492,2544,LeBron James,1610612748,Miami Heat,4,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-56,241,1,0,20140218,DAL,MIA
